DATAFLOW,FREQ,REF_AREA,DATA_TYPE,TYPE_OF_MONITORING,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_TYPE_OF_MONITORING,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON,1,2010,16.4733,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON,1,2011,51.41268,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON,1,2012,41.98202,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON,2,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON,2,2009,2.37386,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON,2,2010,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON,2,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON,2,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON,9,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON,9,2009,54.59876,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON,9,2010,16.4733,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON,9,2011,51.41268,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON,9,2012,41.98202,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON_LIM,1,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON_LIM,1,2009,18.18182,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON_LIM,1,2010,42.85714,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON_LIM,1,2011,22.72727,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON_LIM,1,2012,27.77778,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON_LIM,2,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON_LIM,2,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON_LIM,2,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON_LIM,2,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON_LIM,2,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON_LIM,9,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON_LIM,9,2009,17.3913,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON_LIM,9,2010,42.85714,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON_LIM,9,2011,22.72727,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,008031,MON_LIM,9,2012,27.77778,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON,1,2008,3.21875,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON,1,2009,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON,1,2010,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON,1,2011,3.20261,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON,1,2012,6.40743,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON,2,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON,2,2009,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON,2,2010,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON,2,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON,2,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON,9,2008,3.21875,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON,9,2009,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON,9,2010,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON,9,2011,3.20261,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON,9,2012,6.40743,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON_LIM,1,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON_LIM,1,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON_LIM,1,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON_LIM,1,2011,50,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON_LIM,1,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON_LIM,2,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON_LIM,2,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON_LIM,2,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON_LIM,2,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON_LIM,2,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON_LIM,9,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON_LIM,9,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON_LIM,9,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON_LIM,9,2011,50,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,009056,MON_LIM,9,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON,1,2008,34.36825,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON,1,2009,60.9378,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON,1,2010,8.70528,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON,1,2011,8.39586,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON,1,2012,8.25333,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON,2,2008,1.9639,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON,2,2009,2.9486,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON,2,2010,1.64251,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON,2,2011,4.11562,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON,2,2012,1.4856,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON,9,2008,36.33215,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON,9,2009,63.88641,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON,9,2010,10.34778,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON,9,2011,12.51148,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON,9,2012,9.73893,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON_LIM,1,2008,4.7619,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON_LIM,1,2009,4.30108,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON_LIM,1,2010,90.56604,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON_LIM,1,2011,33.33333,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON_LIM,1,2012,34,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON_LIM,2,2008,33.33333,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON_LIM,2,2009,11.11111,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON_LIM,2,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON_LIM,2,2011,32,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON_LIM,2,2012,22.22222,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON_LIM,9,2008,6.30631,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON_LIM,9,2009,4.61538,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON_LIM,9,2010,76.19048,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON_LIM,9,2011,32.89474,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,010025,MON_LIM,9,2012,32.20339,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON,1,2008,8.42079,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON,1,2009,8.37639,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON,1,2010,4.18807,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON,1,2011,10.48795,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON,1,2012,7.34311,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON,2,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON,2,2009,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON,2,2010,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON,2,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON,2,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON,9,2008,8.42079,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON,9,2009,8.37639,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON,9,2010,4.18807,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON,9,2011,10.48795,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON,9,2012,7.34311,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON_LIM,1,2008,87.5,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON_LIM,1,2009,37.5,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON_LIM,1,2010,50,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON_LIM,1,2011,40,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON_LIM,1,2012,42.85714,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON_LIM,2,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON_LIM,2,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON_LIM,2,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON_LIM,2,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON_LIM,2,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON_LIM,9,2008,87.5,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON_LIM,9,2009,37.5,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON_LIM,9,2010,50,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON_LIM,9,2011,40,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,011015,MON_LIM,9,2012,42.85714,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON,1,2008,14.63174,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON,1,2009,12.21165,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON,1,2010,9.7939,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON,1,2011,3.67997,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON,1,2012,2.4561,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON,2,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON,2,2009,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON,2,2010,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON,2,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON,2,2012,1.22805,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON,9,2008,14.63174,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON,9,2009,12.21165,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON,9,2010,9.7939,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON,9,2011,3.67997,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON,9,2012,3.68415,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON_LIM,1,2008,8.33333,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON_LIM,1,2009,40,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON_LIM,1,2010,62.5,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON_LIM,1,2011,66.66667,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON_LIM,1,2012,50,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON_LIM,2,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON_LIM,2,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON_LIM,2,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON_LIM,2,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON_LIM,2,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON_LIM,9,2008,8.33333,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON_LIM,9,2009,40,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON_LIM,9,2010,62.5,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON_LIM,9,2011,66.66667,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,012133,MON_LIM,9,2012,33.33333,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON,1,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON,1,2009,11.84154,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON,1,2010,23.51904,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON,1,2011,17.50506,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON,1,2012,2.30508,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON,2,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON,2,2009,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON,2,2010,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON,2,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON,2,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON,9,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON,9,2009,11.84154,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON,9,2010,23.51904,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON,9,2011,17.50506,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON,9,2012,2.30508,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON_LIM,1,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON_LIM,1,2009,10,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON_LIM,1,2010,30,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON_LIM,1,2011,33.33333,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON_LIM,1,2012,50,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON_LIM,2,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON_LIM,2,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON_LIM,2,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON_LIM,2,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON_LIM,2,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON_LIM,9,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON_LIM,9,2009,10,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON_LIM,9,2010,30,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON_LIM,9,2011,33.33333,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,013075,MON_LIM,9,2012,50,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON,1,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON,1,2009,13.44086,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON,1,2010,8.94935,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON,1,2011,13.42582,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON,1,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON,2,2008,44.9206,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON,2,2009,4.48029,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON,2,2010,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON,2,2011,4.47527,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON,2,2012,4.48924,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON,9,2008,44.9206,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON,9,2009,17.92115,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON,9,2010,8.94935,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON,9,2011,17.9011,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON,9,2012,4.48924,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON_LIM,1,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON_LIM,1,2009,66.66667,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON_LIM,1,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON_LIM,1,2011,33.33333,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON_LIM,1,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON_LIM,2,2008,80,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON_LIM,2,2009,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON_LIM,2,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON_LIM,2,2011,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON_LIM,2,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON_LIM,9,2008,80,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON_LIM,9,2009,75,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON_LIM,9,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON_LIM,9,2011,50,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,014061,MON_LIM,9,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,015146,MON,1,2008,6.55021,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,015146,MON,1,2009,6.14628,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,015146,MON,1,2010,6.07994,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,015146,MON,1,2011,5.62358,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,015146,MON,1,2012,5.16913,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,015146,MON,2,2008,0.77061,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,015146,MON,2,2009,0.76829,,,,TIPO_DATO4__MON_N1,,,,,
